,datetime,city,state,country,shape,duration_seconds,duration_hours_min,comments,date_posted,latitude,longitude 
14990,10/25/2013 00:00,butler,PA,us,light,120,2 minutes,Faint Blue Light Moving and Disappearing.,12/23/2013,40.8611111,-79.8955556
14991,10/25/2013 20:15,pittsburgh,PA,us,disk,420,7 minutes,Saw 2 disc shaped white-ish blue objects floating in the clouds at night moving Around in very eratic movements. Circular zig zaging et,11/11/2013,40.4405556,-79.9961111
14992,10/26/2012 12:41,russell,PA,us,disk,180,3 minutes,((NUFORC Note:  No information included in report form.  Hoax??  PD)),10/30/2012,41.9413889,-79.1352778
14993,10/27/2012 11:30,harrisburg,PA,us,fireball,120,2 minutes,Several (15-25)&#44 bright&#44 fiery looking objects moving in straight line across the sky.,10/30/2012,40.2736111,-76.88472220000001
14994,10/27/2013 22:15,pittsburgh,PA,us,fireball,120,1-2 minutes,Saw &quot;Fireballs&quot; in the sky last night.  Same as many other UFO video and sightings.  Have pictures.,11/11/2013,40.4405556,-79.9961111
14995,10/28/2011 19:50,boothwyn,PA,us,circle,60,1 minute,Bright red and orange circle in sky that looked like a fireball,12/12/2011,39.8300000,-75.4419444
14996,10/28/2011 21:30,jermyn,PA,us,other,240,4 mins,Jet tailing a completely blacked out silent object,12/12/2011,41.5308333,-75.5458333
14997,10/28/2011 21:45,red hill,PA,us,unknown,240,4 minutes,3 Red/Orange Lights Traveling in a line then disappearing over Red Hill&#44 Pa,12/12/2011,40.3727778,-75.48138890000001
14998,10/29/2011 20:00,williamsport,PA,us,formation,300,5 minutes,Formation of orange lights near Williamsport&#44 PA.  ((NUFORC Note:  Report from law enforcement officer.  PD)),2/14/2014,41.2411111,-77.00138890000001
14999,10/30/2011 17:30,nazareth,PA,us,teardrop,3600,1 hour,Tear Drop UFO observed for almost one hour&#44 rapid movement with pictures and video link. Cant explain,11/20/2013,40.7402778,-75.31
15000,10/30/2013 19:00,scranton,PA,us,light,3600,1 hour,Extremely bright ball of light over West Scranton.  ((NUFORC Note:  Possible sighting of Venus?  PD)),11/11/2013,41.4088889,-75.66277779999999
15001,10/30/2013 22:00,new kensington,PA,us,formation,900,10-15 minutes,6 bright orange lights in the sky moving south to north on 10/30/13 at 10 PM in New Kensington&#44 PA.,11/11/2013,40.5697222,-79.765
15002,10/31/2011 20:30,lancaster,PA,us,triangle,300,5 minutes,Bright Object Near Lancaster.,12/12/2011,40.0377778,-76.3058333
15003,10/31/2011 21:00,hershey,PA,us,circle,900,15 min or more,((HOAX??)  I was walking on the walk path on the left side of the hershey med cntr when i sall a bright light in the shape of a star.,12/12/2011,40.2858333,-76.6505556
15004,10/3/2012 19:45,bridgewater,PA,us,sphere,300,5 minutes,Strange formation of lights seen over Bridgewater&#44 PA.,10/30/2012,40.7052778,-80.3013889
15005,10/3/2012 19:45,rochester,PA,us,fireball,420,5-7 minutes,They looked like orange stars&#44 moving incredibly fast at high altitude&#44 then went straight up.,10/30/2012,40.7022222,-80.2866667
15006,10/3/2013 04:30,newtown,PA,us,flash,10,10 seconds,3 flashes with projectile trail leaving each....probable ASAT test..but whose...?,10/14/2013,40.2291667,-74.93722220000001
15007,10/3/2013 20:00,somerset,PA,us,fireball,300,3-5 minutes,4 fireballs in formation beam across Somerset&#44 PA sky before vanishing into the night.,10/14/2013,40.0083333,-79.0783333
15008,10/3/2013 23:00,philadelphia,PA,us,fireball,120,2 minutes,2 fireball objects over philly.,10/14/2013,39.9522222,-75.1641667
15009,10/4/2011 23:00,philadelphia,PA,us,circle,120,2 min,Two Circle Ufo&#39s Flying At Extream Speeds,10/10/2011,39.9522222,-75.1641667
15010,10/4/2012 20:30,mercer,PA,us,formation,60,30-60 seconds,Four or five solid red lights slanted almost as a plane on its side following one single orange light/orb.,10/30/2012,41.2269444,-80.24
15011,10/6/2012 08:15,havertown,PA,us,circle,600,10 minutes,5 orange dots flying in formation. with multiple formations.,10/30/2012,39.9808333,-75.30888890000001
15012,10/6/2012 13:00,spring city,PA,us,other,600,10 minutes,Daytime Pennant Shaped Object near Philadelphia,10/30/2012,40.1766667,-75.5480556
15013,10/6/2012 21:00,downingtown,PA,us,light,120,2 minutes,Silent red light flies and disappears over neighborhood,10/30/2012,40.0063889,-75.70361109999999
15014,10/6/2012 23:30,pittsburgh,PA,us,light,600,10 minutes plus,Circling yellow light over Pittsburgh,10/30/2012,40.4405556,-79.9961111
15015,10/7/2012 02:37,limerick,PA,us,light,30,30 seconds,Was driving home when I saw a thick green streak of light falling out of the sky. Once it got to about tree line it simply disappeared.,10/30/2012,40.2308333,-75.5225
15016,10/7/2013 20:00,duncannon,PA,us,light,300,5 minutes,Viewed a bright light in the sky&#44 fading in and out until it disappeared.,10/14/2013,40.3980556,-77.0233333
15017,10/8/2011 20:00,midway,PA,us,sphere,180,3 minutes,Bright&#44 reddish-orange sphere or fireball was traveling west in a straight line.,10/10/2011,40.3691667,-80.2930556
15018,10/8/2011 21:00,whitpain township,PA,,formation,60,1 minute,Big Dipper formation of orange objects.,10/10/2011,40.165393,-75.282905
15019,10/8/2011 21:15,ford city,PA,us,unknown,120,several minutes,Eight orange hovering orbs.,10/10/2011,40.7722222,-79.53
15020,10/8/2013 07:15,richboro,PA,us,oval,30,30 seconds,Yellowish/Orange lights in a formation of a &amp;quot;Q&amp;quot; Oval shaped then gone in seconds.,10/14/2013,40.2150000,-75.0111111
15021,10/8/2013 20:00,ashfield,PA,us,light,180,3 minutes,A light appear in the sky out of nowhere and changed direction at a slow moving pace until it vanished.,10/14/2013,40.7844444,-75.71388890000001
15022,10/9/2011 03:00,clifton heights,PA,,fireball,3600,1 hour,Object giving off many different colors in sky.  ((NUFORC Note:  Possible sighting of Sirius.  PD)),10/10/2011,39.929279,-75.296297
15023,10/9/2013 21:45,enola,PA,us,diamond,900,15 minutes,Sting ray shape&#44 ambient colorless orbs on bottom.,10/14/2013,40.2900000,-76.9341667
15024,1/10/2011 17:45,erie,PA,us,cigar,10,8-10 seconds,An unusally loud&#44 low flying &#44 fast aircraft&#44 with no lights&#44 heading north of Erie County&#44 PA dissappears.,1/31/2011,42.1291667,-80.0852778
15025,1/10/2012 05:15,pittsburgh,PA,us,other,900,15+ minutes,Mock helicopter seen above city of Pittsburgh.,1/12/2012,40.4405556,-79.9961111
15026,1/10/2012 21:00,west chester,PA,us,light,180,i hour,I looked at the sky outside on 1-10-2012 and to the west and south saw two sightings amongst a tremendous star filled sky. The sighting,1/24/2012,39.8494444,-75.35611109999999
15027,11/10/2012 18:15,lower burrell,PA,us,unknown,60,1 minute,6 orange glowing lights.,11/19/2012,40.5530556,-79.7575
15028,11/10/2012 19:20,tarentum,PA,us,circle,600,10 minutes,Multiple lights over Allegheny River near tarentum&#44 pa,11/19/2012,40.6013889,-79.76
15029,11/10/2012 21:00,kittanning,PA,us,teardrop,2,00:02,I was waiting to cross rte 66 from the east to go west and had noticed what i thought to be something on top of a flag pole&#44but i could,2/4/2013,40.8163889,-79.5222222
15030,11/11/2011 01:00,barry township,PA,,triangle,20,20 secs.,Lrg Triangular Shaped Obj. 3 bright lights&#44 Broad Mtn Interstate 81 Schuylkill County PA,12/12/2011,40.706661,-76.421599
15031,1/11/2011 05:19,downingtown,PA,us,fireball,10,10 seconds,Sparking Fireball spotted rising in the early morning PA sky&#33,1/31/2011,40.0063889,-75.70361109999999
15032,1/11/2011 23:43,centre hall,PA,us,changing,1200,20 minutes,A mutating fiery flying mass descendes behind mountains,1/31/2011,40.8475000,-77.68638890000001
15033,1/11/2012 17:36,hershey,PA,us,oval,1800,2:30 min,Oval object travelling North West in sky with flashing lights.,1/12/2012,40.2858333,-76.6505556
15034,11/1/2013 06:45,mechanicsburg,PA,us,light,180,2-3 minutes,Blue&#44 Pink and Violet Lights.,11/11/2013,40.2141667,-77.0088889
15035,11/1/2013 19:15,pottstown,PA,us,formation,120,2 minutes,Multiple unknown orange lights flying silently at night&#44 followed by aircraft.,11/11/2013,40.2452778,-75.65
15036,11/1/2013 23:45,shillington,PA,us,light,1200,20 minutes,Fast bright blue and red light moving east to west.,11/11/2013,40.3077778,-75.9658333
15037,11/12/2011 05:53,bethlehem,PA,us,light,8,00:08,This was not an airplane.,12/12/2011,40.6258333,-75.3708333
15038,11/12/2011 22:15,mechanicsburg,PA,us,fireball,120,2 minutes,We saw a ball of fire in the sky as we were driving and it sped away after sharply turning.,12/12/2011,40.2141667,-77.0088889
15039,11/12/2012 17:00,norristown,PA,us,fireball,600,10 minutes,Objects in western sky at sunset with a forked tail.,12/20/2012,40.1213889,-75.3402778
15040,11/12/2012 19:26,lancaster,PA,us,changing,120,2 minutes,A craft that seemed to be covered in red and orange flames flew across the sky.,11/19/2012,40.0377778,-76.3058333
15041,11/12/2013 19:30,gibsonia,PA,us,formation,1800,10-30 minutes,There were 4 main bright orange lights flying/hovering over the southeastern horizon with 2 larger lighters tailing the formation.,11/20/2013,40.6300000,-79.9697222
15042,11/14/2013 20:00,harrisburg,PA,us,circle,3600,1 hour,Large Bright Orb Appearing Periodically.,12/2/2013,40.2736111,-76.88472220000001
15043,11/15/2011 00:30,harrisburg,PA,us,sphere,120,2 min,how fast they went  up in the sky and what was one doing while standing still till the other one got there,1/24/2012,40.2736111,-76.88472220000001
15044,11/15/2012 18:30,douglassville,PA,us,rectangle,60,1 minute,4 Blue Lights perfectly spaced in a single row found hovering above night sky for 1 minute in Douglassville&#44 Pa,11/19/2012,40.2577778,-75.7266667
15045,11/16/2012 18:14,greenville,PA,us,unknown,300,<5 minutes,Red/orange lights seen for about 4 minutes in Western Pennsylvania,11/19/2012,41.4044444,-80.39138890000001
15046,11/16/2012 18:54,homer city,PA,us,diamond,7,<7 seconds,Bright diamond shaped object with a beam of light.,11/19/2012,40.5433333,-79.1625
15047,11/16/2012 18:54,homer city,PA,us,diamond,8,7-8 seconds,Bright diamond shaped moving object with a bright beam of light. 500 Lights On Object0: Yes,11/19/2012,40.5433333,-79.1625
15048,11/16/2012 20:30,saint clair,PA,us,light,300,5 minutes,Orange orbs sighting.,11/19/2012,40.7205556,-76.1913889
15049,11/16/2012 21:00,pittsburgh,PA,us,unknown,3600,60 minutes,Recurring sightings of 3 UFOs.  ((NUFORC Note:  Possible stars??  PD)),11/19/2012,40.4405556,-79.9961111
15050,11/16/2013 10:00,nazareth,PA,us,formation,180,3 minute,Formation of orange light move across Nazareth sky.,11/20/2013,40.7402778,-75.31
15051,11/18/2012 18:12,stroudsburg,PA,us,changing,360,6 minutes,Yellow orb chased off by multiple civilian aircraft.,11/19/2012,40.9866667,-75.195
15052,11/18/2013 18:30,red lion,PA,us,changing,3600,1/2 hour,Strange lights in sky south of Red Lion.,11/20/2013,39.9008333,-76.60611109999999
15053,11/19/2011 11:15,mckeesport,PA,us,cigar,180,2-3 mins,Cigar Shaped UFO seen in sky.,12/12/2011,40.3477778,-79.8644444
15054,11/19/2012 15:00,allentown,PA,us,teardrop,900,15 minutes,3 small objects&#44 very high in the sky&#44 flying very close together and performing different maneuvers.,12/20/2012,40.6083333,-75.4905556
15055,11/19/2013 18:00,pittsburgh,PA,us,light,7200,2 hours,Three red lights moving in the sky.,12/2/2013,40.4405556,-79.9961111
15056,1/1/2011 00:15,milmont park,PA,,triangle,600,10 minutes,UFO Sighting&#44 7 of us never seen anything like it in Milmont Park&#44 PA &#33&#33&#33,1/31/2011,39.8839,-75.33084699999999
15057,1/1/2011 22:27,doylestown,PA,us,fireball,600,10 minutes,Witnessed approximately 70 flaming balls travel across the eastern sky in a semi circular trajectory.,1/5/2011,40.3100000,-75.13027779999999
15058,1/1/2011 22:30,doylestown,PA,us,light,1800,30 minutes,ufo sightingin doylestown pennsylvania,1/5/2011,40.3100000,-75.13027779999999
15059,1/1/2012 12:15,pittsburgh,PA,us,unknown,300,5 minutes,Five high-flying objects in a row with bright red lights over Pittsburgh.,1/12/2012,40.4405556,-79.9961111
15060,1/1/2012 12:20,state college,PA,us,circle,60,1 minute,3 orange circles in sky over central pa,1/12/2012,40.7933333,-77.86027779999999
15061,1/1/2013 00:07,bristol,PA,us,oval,420,7:00 minutes,Multiple clusters of strange orbs traveling at a medium speed over Bristol midnight New Years Eve.,2/4/2013,40.1005556,-74.8522222
15062,1/1/2013 00:10,northampton,PA,us,unknown,240,3-4 minutes,3 Orange/red balls seen by police officer.,2/4/2013,40.6861111,-75.49722220000001
15063,1/1/2013 00:15,york,PA,us,other,300,~5 minutes,Six orange lights flew in formation across the sky.,2/4/2013,39.9625000,-76.7280556
15064,1/1/2013 16:30,pittsburgh,PA,us,circle,2,few seconds,On my couch watching Reds on direct tv (actually DVR)) I witnessed two circular craft lift from behind hill.  I&#39m 44.,2/4/2013,40.4405556,-79.9961111
15065,1/1/2013 20:00,st. peters,PA,us,light,10,00:10,At around 20:00 local time I noticed a reddish light crossing the sky&#44 it was about 2 times the perceived size of a planet and about 2,2/4/2013,40.1800000,-75.73111109999999
15066,1/1/2014 18:00,philadelphia,PA,us,light,180,2-3 minutes,3 red/orange flame-less lights seen hovering.,1/10/2014,39.9522222,-75.1641667
15067,1/1/2014 19:30,pittsburgh,PA,us,circle,900,15 minutes,Four orange-red lights over Pittsburgh&#44 PA dropping smaller orange lights.,1/10/2014,40.4405556,-79.9961111
15068,1/1/2014 20:15,pittsburgh,PA,us,fireball,120,2 minutes,4 ufos in pittsburgh pa area.,1/10/2014,40.4405556,-79.9961111
15069,11/20/2013 18:15,churchill,PA,us,fireball,1800,30 minutes,Several orange fireballs all perfectly spaced and moving at the same speed.,12/2/2013,40.4383333,-79.8433333
15070,11/20/2013 18:20,braddock hills (pittsburgh),PA,us,formation,1200,20 minutes,Red/orange lights moving east to west over Pittsburgh&#44 all the same speed&#44 then winking out.,12/2/2013,40.4172222,-79.86527779999999
15071,11/20/2013 20:25,drums,PA,us,light,2700,35-45 minutes,I went out on my back porch and lit a cigarette and something caught my eye. I have stared out in the sky before and thought a star was,12/2/2013,41.0180556,-75.9952778
15072,11/20/2013 21:30,temple,PA,us,unknown,2,seconds,6-10 white lights in a V formation flying south at hight speed.,12/2/2013,40.4086111,-75.9219444
15073,11/20/2013 21:57,wexford,PA,us,cylinder,15,15 seconds,Bright orange cylinder spiraled in sky,12/2/2013,40.6263889,-80.0561111
15074,11/21/2011 19:30,easton,PA,us,rectangle,3600,1 hour or more,((HOAX??))  Hovering craft flying up and down then in circles before taking off upward.,12/12/2011,40.6883333,-75.22111109999999
15075,11/21/2012 17:45,allentown,PA,us,circle,15,15 seconds,Bright orange light falling from sky rapidly.,12/20/2012,40.6083333,-75.4905556
15076,11/21/2013 19:45,philadelphia,PA,us,triangle,300,~5 minutes,Orange Objects Ascending Over Philadelphia,3/18/2014,39.9522222,-75.1641667
15077,11/21/2013 22:40,mountville,PA,us,light,120,2 minutes,Small changing light moving different directions.  ((NUFORC Note:  Possibly a &quot;twinkling&quot; star??  PD)),12/2/2013,40.0391667,-76.4311111
15078,11/2/2013 19:45,newtown,PA,us,sphere,10,10 seconds,Very bright red orb... road flair like...transited north to south...seemed like low altitude...at a planes speed... no noise heard...,11/11/2013,40.2291667,-74.93722220000001
15079,1/12/2014 10:00,northern cambria,PA,us,circle,180,2-3 minutes,Object with light increasing directly up.,1/16/2014,40.6591667,-78.7819444
15080,1/12/2014 11:00,chambersburg,PA,us,cigar,900,10-15 minutes,2 white cigar-shaped objects with a central black band traveling east to west.,1/24/2014,39.9375000,-77.6613889
15081,11/22/2012 19:15,east goshen,PA,,formation,120,2 minutes,7-8 orange red lights in formation,12/20/2012,40.000496,-75.56260400000001
15082,11/24/2011 20:45,reading,PA,us,fireball,120,a few minutes,I was driving home from Thanksgiving dinner at my friends house&#44 about five minutes away. It was a beautiful day and I had one heineken,12/12/2011,40.3355556,-75.9272222
15083,11/24/2012 21:30,huntingdon valley,PA,us,triangle,300,5 mins that we saw,I walked  outside to go to store&#44 looked up into the sky as I always do and seen at least 12 objects in the distance&#33 I yelled for my.,12/20/2012,40.1225000,-75.06388890000001
15084,11/25/2011 19:00,trooper,PA,us,circle,300,3-5 minutes,12 round orange objects crossing night sky from south to north,12/12/2011,40.1497222,-75.40222220000001
15085,11/25/2013 17:44,berwick,PA,us,triangle,180,3 minutes,Triangle UFO with Large Bright Center Light.,12/2/2013,41.0544444,-76.23361109999999
15086,11/25/2013 19:00,west mifflin,PA,us,fireball,120,2 minutes,Standing on the porch talking on the landline phone&#44 a bright orange ball with a tail-like flame appeared over a neighbor&#8217;s home moving,12/2/2013,40.5694444,-77.4030556
